Section No.;Member;Node;Location;;;Forces [kN];;;Moments [kNm];;;
;No.;No.;x [m];Flags;;N;V_y / V_u;V_z / V_v;M_T;M_y / M_u;M_z / M_v;Section (Material) | Member Comment
6;39;3;0.0000000000000000;M;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;0.5555555555555556;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;1.1111111111111112;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;1.6666666666666665;R | E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;2.2222222222222223;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;2.5000000000000000;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;2.7777777777777777;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;3.3333333333333339;R | E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;3.8888888888888893;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;4.4444444444444455;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;24;5.0000000000000000;M;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
Extremes;39;3;0.0000000000000000;M;N;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;3;0.0000000000000000;M;N;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;3;0.0000000000000000;M;V_u;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;3;0.0000000000000000;M;V_u;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;3;0.0000000000000000;M;V_v;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;3;0.0000000000000000;M;V_v;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;3;0.0000000000000000;M;M_T;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;3;0.0000000000000000;M;M_T;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;3;0.0000000000000000;M;M_u;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;3;0.0000000000000000;M;M_u;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;3;0.0000000000000000;M;M_v;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;3;0.0000000000000000;M;M_v;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
Total;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;
6;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;
;;;;;;;;;;;;
;Total max/min values with corresponding values;;;;;;;;;;;
3;1;1;0.0000000000000000;M;N;0.00;0.00;0.00;0.00;0.00;0.00;
3;1;1;0.0000000000000000;M;N;0.00;0.00;0.00;0.00;0.00;0.00;
3;1;1;0.0000000000000000;M;V_y / V_u;0.00;0.00;0.00;0.00;0.00;0.00;
3;1;1;0.0000000000000000;M;V_y / V_u;0.00;0.00;0.00;0.00;0.00;0.00;
3;1;1;0.0000000000000000;M;V_z / V_v;0.00;0.00;0.00;0.00;0.00;0.00;
3;1;1;0.0000000000000000;M;V_z / V_v;0.00;0.00;0.00;0.00;0.00;0.00;
3;1;1;0.0000000000000000;M;M_T;0.00;0.00;0.00;0.00;0.00;0.00;
3;1;1;0.0000000000000000;M;M_T;0.00;0.00;0.00;0.00;0.00;0.00;
3;1;1;0.0000000000000000;M;M_y / M_u;0.00;0.00;0.00;0.00;0.00;0.00;
3;1;1;0.0000000000000000;M;M_y / M_u;0.00;0.00;0.00;0.00;0.00;0.00;
3;1;1;0.0000000000000000;M;M_z / M_v;0.00;0.00;0.00;0.00;0.00;0.00;
3;1;1;0.0000000000000000;M;M_z / M_v;0.00;0.00;0.00;0.00;0.00;0.00;
;;;;;;;;;;;;
Total;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;
max/min;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;
