Member No.;Node;Location;;;Axial and Shear Strains [‰];;;Torsional and Bending Strains [mrad/m];;;
;No.;x [m];Flags;;ε_x;γ_xy / γ_xu;γ_xz / γ_xv;κ_x;κ_y / κ_u;κ_z / κ_v;Section (Material) | Member Comment
34;;2.6666666666666665;R | E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;3.1111111111111116;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;3.1111111111111116;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;3.5555555555555562;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;3.5555555555555562;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;33;4.0000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;33;4.0000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Extremes;15;0.0000000000000000;M;ε_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;15;0.0000000000000000;M;ε_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;15;0.0000000000000000;M;γ_xy;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;15;0.0000000000000000;M;γ_xy;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;15;0.0000000000000000;M;γ_xz;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;15;0.0000000000000000;M;γ_xz;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;15;0.0000000000000000;M;κ_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;15;0.0000000000000000;M;κ_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;33;4.0000000000000000;M;κ_y;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;33;4.0000000000000000;M;κ_y;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;15;0.0000000000000000;M;κ_z;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;15;0.0000000000000000;M;κ_z;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Total;;;;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;;;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
;;;;;;;;;;;
35;17;0.0000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;17;0.0000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;0.4444444444444444;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;0.4444444444444444;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;0.5000000000000018;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;0.5000000000000018;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;0.5000000000000018;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;0.5000000000000018;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;0.8888888888888888;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;0.8888888888888888;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;1.0000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;1.0000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;1.0000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;1.0000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;1.3333333333333333;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;1.3333333333333333;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;1.5000000000000004;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;1.5000000000000004;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;1.5000000000000004;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;1.5000000000000004;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;1.7777777777777777;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;1.7777777777777777;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.0000000000000000;E | M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.0000000000000000;E | M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.0000000000000000;E | M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.0000000000000000;E | M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.2222222222222223;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.2222222222222223;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.4999999999999996;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.4999999999999996;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.4999999999999996;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.4999999999999996;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.6666666666666670;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.6666666666666670;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;3.0000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;3.0000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;3.0000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;3.0000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;3.1111111111111116;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;3.1111111111111116;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;3.5000000000000027;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;3.5000000000000027;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;3.5000000000000027;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;3.5000000000000027;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;3.5555555555555562;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;3.5555555555555562;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;35;4.0000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;35;4.0000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Extremes;;1.0000000000000000;M;ε_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;1.0000000000000000;M;ε_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;17;0.0000000000000000;M;γ_xy;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;17;0.0000000000000000;M;γ_xy;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;0.8888888888888888;E;γ_xz;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;0.8888888888888888;E;γ_xz;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;17;0.0000000000000000;M;κ_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;17;0.0000000000000000;M;κ_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;17;0.0000000000000000;M;κ_y;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;17;0.0000000000000000;M;κ_y;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;0.5000000000000018;M;κ_z;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;0.5000000000000018;M;κ_z;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Total;;;;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;;;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
;;;;;;;;;;;
36;18;0.0000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;18;0.0000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;0.4444444444444444;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;0.4444444444444444;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;0.8888888888888888;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;0.8888888888888888;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;1.3333333333333333;R | E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;1.3333333333333333;R | E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;1.7777777777777777;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;1.7777777777777777;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;2.0000000000000000;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;2.0000000000000000;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;2.2222222222222223;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;2.2222222222222223;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;2.6666666666666665;R | E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;2.6666666666666665;R | E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;3.1111111111111116;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;3.1111111111111116;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;3.5555555555555562;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;3.5555555555555562;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;36;4.0000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;36;4.0000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Extremes;18;0.0000000000000000;M;ε_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;18;0.0000000000000000;M;ε_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;18;0.0000000000000000;M;γ_xy;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;18;0.0000000000000000;M;γ_xy;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;18;0.0000000000000000;M;γ_xz;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;18;0.0000000000000000;M;γ_xz;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;18;0.0000000000000000;M;κ_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;18;0.0000000000000000;M;κ_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;36;4.0000000000000000;M;κ_y;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;36;4.0000000000000000;M;κ_y;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;36;4.0000000000000000;M;κ_z;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;36;4.0000000000000000;M;κ_z;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Total;;;;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;;;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
;;;;;;;;;;;
37;3;0.0000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;3;0.0000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;1.5000000000000000;R;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;1.5000000000000000;R;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;3.0000000000000000;R;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;3.0000000000000000;R;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;4.5000000000000000;R;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;4.5000000000000000;R;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;6.0000000000000000;R;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;6.0000000000000000;R;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;7.5000000000000000;R | E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;7.5000000000000000;R | E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;9.0000000000000000;R;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;9.0000000000000000;R;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;10.5000000000000000;R;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;10.5000000000000000;R;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;12.0000000000000000;R;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;12.0000000000000000;R;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;13.5000000000000000;R;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;13.5000000000000000;R;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;18;15.0000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;18;15.0000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
Extremes;3;0.0000000000000000;M;ε_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;3;0.0000000000000000;M;ε_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;3;0.0000000000000000;M;γ_xy;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;3;0.0000000000000000;M;γ_xy;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;3;0.0000000000000000;M;γ_xz;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;3;0.0000000000000000;M;γ_xz;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;3;0.0000000000000000;M;κ_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;3;0.0000000000000000;M;κ_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;18;15.0000000000000000;M;κ_y;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;18;15.0000000000000000;M;κ_y;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;18;15.0000000000000000;M;κ_z;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;18;15.0000000000000000;M;κ_z;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
Total;;;;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;;;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
;;;;;;;;;;;
38;21;0.0000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;21;0.0000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;1.5000000000000000;R;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;1.5000000000000000;R;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;3.0000000000000000;R;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;3.0000000000000000;R;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;4.5000000000000000;R;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;4.5000000000000000;R;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;6.0000000000000000;R;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;6.0000000000000000;R;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;7.5000000000000000;R | E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;7.5000000000000000;R | E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;9.0000000000000000;R;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;9.0000000000000000;R;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;10.5000000000000000;R;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;10.5000000000000000;R;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;12.0000000000000000;R;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;12.0000000000000000;R;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;13.5000000000000000;R;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;13.5000000000000000;R;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;36;15.0000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;36;15.0000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
Extremes;21;0.0000000000000000;M;ε_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;21;0.0000000000000000;M;ε_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;21;0.0000000000000000;M;γ_xy;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;21;0.0000000000000000;M;γ_xy;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;21;0.0000000000000000;M;γ_xz;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;21;0.0000000000000000;M;γ_xz;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;21;0.0000000000000000;M;κ_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;21;0.0000000000000000;M;κ_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;36;15.0000000000000000;M;κ_y;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;36;15.0000000000000000;M;κ_y;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;21;0.0000000000000000;M;κ_z;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;21;0.0000000000000000;M;κ_z;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
