Member No.;Node;Location;;;Displacements [mm];;;;Rotations [mrad];;;
;No.;x [m];Flags;;|u|;u_x;u_y / u_u;u_z / u_v;φ_x;φ_y / φ_u;φ_z / φ_v;Section (Material) | Member Comment
33;;3.5000000000000000;M;;482.4;0.9;0.0;482.4;-0.9;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.5000000000000000;M;;482.4;0.9;0.0;482.4;-0.9;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.5555555555555562;E;;482.4;0.9;0.0;482.4;-0.8;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;32;4.0000000000000000;L | M;;482.5;0.9;0.0;482.5;-0.8;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Extremes;14;0.0000000000000000;L | M;u_x;480.5;0.9;0.0;480.5;-0.8;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;32;4.0000000000000000;L | M;u_x;482.5;0.9;0.0;482.5;-0.8;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.2222222222222223;E;u_y;481.8;0.9;0.0;481.8;-0.9;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;14;0.0000000000000000;L | M;u_y;480.5;0.9;0.0;480.5;-0.8;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;32;4.0000000000000000;L | M;u_z;482.5;0.9;0.0;482.5;-0.8;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;14;0.0000000000000000;L | M;u_z;480.5;0.9;0.0;480.5;-0.8;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;32;4.0000000000000000;L | M;φ_x;482.5;0.9;0.0;482.5;-0.8;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.0000000000000000;E | M;φ_x;481.7;0.9;0.0;481.7;-0.9;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;32;4.0000000000000000;L | M;φ_y;482.5;0.9;0.0;482.5;-0.8;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;0.4444444444444444;E;φ_y;480.8;0.9;0.0;480.8;-0.9;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;14;0.0000000000000000;L | M;φ_z;480.5;0.9;0.0;480.5;-0.8;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;32;4.0000000000000000;L | M;φ_z;482.5;0.9;0.0;482.5;-0.8;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Total;;;;;482.5;0.9;0.0;482.5;-0.8;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;;;;480.5;0.9;0.0;480.5;-0.9;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
;;;;;;;;;;;;
34;15;0.0000000000000000;L | M;;480.8;2.5;-3.5;480.8;-0.9;-2.5;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;0.4444444444444444;E;;482.6;2.5;-3.5;482.5;-0.9;-4.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;0.8888888888888888;E;;484.8;2.5;-3.5;484.7;-0.9;-4.6;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;1.3333333333333333;R | E;;486.7;2.5;-3.5;486.7;-0.9;-3.6;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;1.7777777777777777;E;;488.0;2.5;-3.5;488.0;-0.9;-1.8;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;2.0000000000000000;E;;488.3;2.5;-3.5;488.3;-0.9;-0.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;2.2222222222222223;E;;488.3;2.5;-3.6;488.3;-0.9;0.3;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;2.6666666666666665;R | E;;487.7;2.4;-3.6;487.7;-0.9;2.3;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;3.1111111111111116;E;;486.2;2.4;-3.6;486.2;-0.9;3.6;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;3.5555555555555562;E;;484.4;2.4;-3.6;484.3;-0.9;3.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;33;4.0000000000000000;L | M;;482.8;2.4;-3.6;482.8;-0.9;1.9;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Extremes;15;0.0000000000000000;L | M;u_x;480.8;2.5;-3.5;480.8;-0.9;-2.5;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;33;4.0000000000000000;L | M;u_x;482.8;2.4;-3.6;482.8;-0.9;1.9;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;15;0.0000000000000000;L | M;u_y;480.8;2.5;-3.5;480.8;-0.9;-2.5;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;33;4.0000000000000000;L | M;u_y;482.8;2.4;-3.6;482.8;-0.9;1.9;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;2.2222222222222223;E;u_z;488.3;2.5;-3.6;488.3;-0.9;0.3;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;15;0.0000000000000000;L | M;u_z;480.8;2.5;-3.5;480.8;-0.9;-2.5;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;15;0.0000000000000000;L | M;φ_x;480.8;2.5;-3.5;480.8;-0.9;-2.5;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;33;4.0000000000000000;L | M;φ_x;482.8;2.4;-3.6;482.8;-0.9;1.9;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;3.5555555555555562;E;φ_y;484.4;2.4;-3.6;484.3;-0.9;3.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;0.8888888888888888;E;φ_y;484.8;2.5;-3.5;484.7;-0.9;-4.6;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;15;0.0000000000000000;L | M;φ_z;480.8;2.5;-3.5;480.8;-0.9;-2.5;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;33;4.0000000000000000;L | M;φ_z;482.8;2.4;-3.6;482.8;-0.9;1.9;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Total;;;;;488.3;2.5;-3.5;488.3;-0.9;3.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;;;;480.8;2.4;-3.6;480.8;-0.9;-4.6;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
;;;;;;;;;;;;
35;17;0.0000000000000000;L | M;;483.9;0.9;-0.1;483.9;-1.0;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;0.4444444444444444;E;;484.1;0.9;0.0;484.1;-1.0;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;0.5000000000000018;M;;484.1;0.9;0.0;484.1;-1.0;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;0.5000000000000018;M;;484.1;0.9;0.0;484.1;-1.0;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;0.8888888888888888;E;;484.4;0.9;0.0;484.3;-1.1;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;1.0000000000000000;M;;484.4;0.9;0.0;484.4;-1.1;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;1.0000000000000000;M;;484.4;0.9;0.0;484.4;-1.1;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;1.3333333333333333;E;;484.6;0.9;0.0;484.6;-1.1;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;1.5000000000000004;M;;484.7;0.9;0.0;484.7;-1.1;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;1.5000000000000004;M;;484.7;0.9;0.0;484.7;-1.1;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;1.7777777777777777;E;;484.8;0.9;0.0;484.8;-1.1;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.0000000000000000;E | M;;484.9;0.9;0.0;484.9;-1.1;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.0000000000000000;E | M;;484.9;0.9;0.0;484.9;-1.1;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.2222222222222223;E;;485.0;0.9;0.0;485.0;-1.1;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.4999999999999996;M;;485.2;0.9;0.0;485.2;-1.1;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.4999999999999996;M;;485.2;0.9;0.0;485.2;-1.1;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.6666666666666670;E;;485.3;0.9;0.0;485.3;-1.1;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;3.0000000000000000;M;;485.4;0.9;0.0;485.4;-1.1;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;3.0000000000000000;M;;485.4;0.9;0.0;485.4;-1.1;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;3.1111111111111116;E;;485.5;0.9;0.0;485.5;-1.1;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;3.5000000000000027;M;;485.6;0.9;0.0;485.6;-1.0;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;3.5000000000000027;M;;485.6;0.9;0.0;485.6;-1.0;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;3.5555555555555562;E;;485.7;0.9;0.0;485.7;-1.0;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;35;4.0000000000000000;L | M;;485.9;0.9;-0.1;485.9;-1.0;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Extremes;17;0.0000000000000000;L | M;u_x;483.9;0.9;-0.1;483.9;-1.0;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;35;4.0000000000000000;L | M;u_x;485.9;0.9;-0.1;485.9;-1.0;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.0000000000000000;E | M;u_y;484.9;0.9;0.0;484.9;-1.1;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;17;0.0000000000000000;L | M;u_y;483.9;0.9;-0.1;483.9;-1.0;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;35;4.0000000000000000;L | M;u_z;485.9;0.9;-0.1;485.9;-1.0;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;17;0.0000000000000000;L | M;u_z;483.9;0.9;-0.1;483.9;-1.0;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;17;0.0000000000000000;L | M;φ_x;483.9;0.9;-0.1;483.9;-1.0;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.0000000000000000;E | M;φ_x;484.9;0.9;0.0;484.9;-1.1;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;35;4.0000000000000000;L | M;φ_y;485.9;0.9;-0.1;485.9;-1.0;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;0.8888888888888888;E;φ_y;484.4;0.9;0.0;484.3;-1.1;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;17;0.0000000000000000;L | M;φ_z;483.9;0.9;-0.1;483.9;-1.0;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;35;4.0000000000000000;L | M;φ_z;485.9;0.9;-0.1;485.9;-1.0;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Total;;;;;485.9;0.9;0.0;485.9;-1.0;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;;;;483.9;0.9;-0.1;483.9;-1.1;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
;;;;;;;;;;;;
36;18;0.0000000000000000;L | M;;484.7;2.4;9.4;484.6;41.8;-2.6;0.3;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;0.4444444444444444;E;;486.5;2.3;9.3;486.4;41.7;-4.4;-0.7;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;0.8888888888888888;E;;488.7;2.3;8.8;488.6;41.6;-4.6;-1.6;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;1.3333333333333333;R | E;;490.7;2.3;8.0;490.6;41.5;-3.6;-2.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;1.7777777777777777;E;;491.9;2.3;6.9;491.9;41.4;-1.8;-2.4;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;2.0000000000000000;E;;492.2;2.3;6.4;492.2;41.4;-0.8;-2.5;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;2.2222222222222223;E;;492.3;2.3;5.8;492.2;41.3;0.3;-2.4;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;2.6666666666666665;R | E;;491.6;2.3;4.8;491.6;41.3;2.3;-2.2;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;3.1111111111111116;E;;490.1;2.3;4.0;490.1;41.2;3.7;-1.6;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;3.5555555555555562;E;;488.2;2.3;3.4;488.2;41.1;3.8;-0.8;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;36;4.0000000000000000;L | M;;486.6;2.3;3.2;486.6;41.0;2.1;0.2;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Extremes;18;0.0000000000000000;L | M;u_x;484.7;2.4;9.4;484.6;41.8;-2.6;0.3;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;36;4.0000000000000000;L | M;u_x;486.6;2.3;3.2;486.6;41.0;2.1;0.2;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;18;0.0000000000000000;L | M;u_y;484.7;2.4;9.4;484.6;41.8;-2.6;0.3;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;36;4.0000000000000000;L | M;u_y;486.6;2.3;3.2;486.6;41.0;2.1;0.2;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;2.2222222222222223;E;u_z;492.3;2.3;5.8;492.2;41.3;0.3;-2.4;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;18;0.0000000000000000;L | M;u_z;484.7;2.4;9.4;484.6;41.8;-2.6;0.3;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;18;0.0000000000000000;L | M;φ_x;484.7;2.4;9.4;484.6;41.8;-2.6;0.3;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;36;4.0000000000000000;L | M;φ_x;486.6;2.3;3.2;486.6;41.0;2.1;0.2;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;3.5555555555555562;E;φ_y;488.2;2.3;3.4;488.2;41.1;3.8;-0.8;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;0.8888888888888888;E;φ_y;488.7;2.3;8.8;488.6;41.6;-4.6;-1.6;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;18;0.0000000000000000;L | M;φ_z;484.7;2.4;9.4;484.6;41.8;-2.6;0.3;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;2.0000000000000000;E;φ_z;492.2;2.3;6.4;492.2;41.4;-0.8;-2.5;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Total;;;;;492.3;2.4;9.4;492.2;41.8;3.8;0.3;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;;;;484.7;2.3;3.2;484.6;41.0;-4.6;-2.5;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
;;;;;;;;;;;;
37;3;0.0000000000000000;L | M;;484.9;-9.1;-1.4;484.8;3.4;-39.4;-0.1;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;1.5000000000000000;R;;547.0;-9.1;-1.4;546.9;3.3;-40.3;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;3.0000000000000000;R;;605.8;-9.2;-1.3;605.8;3.3;-35.7;0.1;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;4.5000000000000000;R;;654.1;-9.2;-1.0;654.1;3.2;-26.8;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;6.0000000000000000;R;;686.3;-9.2;-0.7;686.2;3.1;-14.8;0.3;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;7.5000000000000000;R | E;;698.6;-9.3;-0.3;698.5;3.0;-1.0;0.3;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;9.0000000000000000;R;;689.4;-9.3;0.2;689.3;2.9;13.1;0.3;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;10.5000000000000000;R;;659.3;-9.3;0.7;659.3;2.8;26.0;0.4;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;12.0000000000000000;R;;611.2;-9.3;1.3;611.1;2.7;36.3;0.4;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;13.5000000000000000;R;;550.4;-9.4;1.8;550.3;2.7;42.1;0.4;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;18;15.0000000000000000;L | M;;484.7;-9.4;2.4;484.6;2.6;41.8;0.3;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
Extremes;3;0.0000000000000000;L | M;u_x;484.9;-9.1;-1.4;484.8;3.4;-39.4;-0.1;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;18;15.0000000000000000;L | M;u_x;484.7;-9.4;2.4;484.6;2.6;41.8;0.3;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;18;15.0000000000000000;L | M;u_y;484.7;-9.4;2.4;484.6;2.6;41.8;0.3;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;1.5000000000000000;R;u_y;547.0;-9.1;-1.4;546.9;3.3;-40.3;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;7.5000000000000000;R | E;u_z;698.6;-9.3;-0.3;698.5;3.0;-1.0;0.3;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;18;15.0000000000000000;L | M;u_z;484.7;-9.4;2.4;484.6;2.6;41.8;0.3;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;3;0.0000000000000000;L | M;φ_x;484.9;-9.1;-1.4;484.8;3.4;-39.4;-0.1;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;18;15.0000000000000000;L | M;φ_x;484.7;-9.4;2.4;484.6;2.6;41.8;0.3;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;13.5000000000000000;R;φ_y;550.4;-9.4;1.8;550.3;2.7;42.1;0.4;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;1.5000000000000000;R;φ_y;547.0;-9.1;-1.4;546.9;3.3;-40.3;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;12.0000000000000000;R;φ_z;611.2;-9.3;1.3;611.1;2.7;36.3;0.4;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;3;0.0000000000000000;L | M;φ_z;484.9;-9.1;-1.4;484.8;3.4;-39.4;-0.1;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
Total;;;;;698.6;-9.1;2.4;698.5;3.4;42.1;0.4;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;;;;484.7;-9.4;-1.4;484.6;2.6;-40.3;-0.1;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
;;;;;;;;;;;;
38;21;0.0000000000000000;L | M;;486.5;-2.9;-1.4;486.4;-3.1;-38.5;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;1.5000000000000000;R;;547.3;-2.9;-1.1;547.3;-3.0;-39.6;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;3.0000000000000000;R;;605.3;-3.0;-0.7;605.3;-2.9;-35.2;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;4.5000000000000000;R;;653.0;-3.0;-0.3;653.0;-2.8;-26.5;0.3;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;6.0000000000000000;R;;684.8;-3.0;0.0;684.8;-2.7;-14.7;0.3;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;7.5000000000000000;R | E;;697.1;-3.1;0.4;697.1;-2.6;-1.1;0.3;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;9.0000000000000000;R;;688.1;-3.1;0.8;688.1;-2.5;12.8;0.3;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;10.5000000000000000;R;;658.5;-3.1;1.2;658.5;-2.4;25.7;0.3;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;12.0000000000000000;R;;611.1;-3.2;1.6;611.1;-2.3;35.7;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;13.5000000000000000;R;;551.2;-3.2;2.0;551.1;-2.2;41.4;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;36;15.0000000000000000;L | M;;486.6;-3.2;2.3;486.6;-2.1;41.0;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
Extremes;21;0.0000000000000000;L | M;u_x;486.5;-2.9;-1.4;486.4;-3.1;-38.5;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;36;15.0000000000000000;L | M;u_x;486.6;-3.2;2.3;486.6;-2.1;41.0;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;36;15.0000000000000000;L | M;u_y;486.6;-3.2;2.3;486.6;-2.1;41.0;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;21;0.0000000000000000;L | M;u_y;486.5;-2.9;-1.4;486.4;-3.1;-38.5;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;7.5000000000000000;R | E;u_z;697.1;-3.1;0.4;697.1;-2.6;-1.1;0.3;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;21;0.0000000000000000;L | M;u_z;486.5;-2.9;-1.4;486.4;-3.1;-38.5;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;36;15.0000000000000000;L | M;φ_x;486.6;-3.2;2.3;486.6;-2.1;41.0;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;21;0.0000000000000000;L | M;φ_x;486.5;-2.9;-1.4;486.4;-3.1;-38.5;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;13.5000000000000000;R;φ_y;551.2;-3.2;2.0;551.1;-2.2;41.4;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;1.5000000000000000;R;φ_y;547.3;-2.9;-1.1;547.3;-3.0;-39.6;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;7.5000000000000000;R | E;φ_z;697.1;-3.1;0.4;697.1;-2.6;-1.1;0.3;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;36;15.0000000000000000;L | M;φ_z;486.6;-3.2;2.3;486.6;-2.1;41.0;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
Total;;;;;697.1;-2.9;2.3;697.1;-2.1;41.4;0.3;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;;;;486.5;-3.2;-1.4;486.4;-3.1;-39.6;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
;;;;;;;;;;;;
39;3;0.0000000000000000;L | M;;484.9;-6.6;-181.3;449.7;-29.5;-24.3;-10.2;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;0.5555555555555556;E;;508.1;-6.6;-196.1;468.7;-25.2;-38.5;-37.9;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;1.1111111111111112;E;;538.2;-6.7;-219.8;491.2;-21.0;-38.0;-43.7;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;1.6666666666666665;R | E;;564.5;-6.7;-241.8;510.0;-16.8;-26.6;-32.7;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;2.2222222222222223;E;;579.2;-6.8;-254.4;520.3;-12.5;-8.6;-10.9;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;2.5000000000000000;E;;580.6;-6.8;-255.7;521.3;-10.4;1.5;1.9;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;2.7777777777777777;E;;577.9;-6.8;-253.3;519.4;-8.3;11.6;14.9;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;3.3333333333333339;R | E;;560.8;-6.8;-238.4;507.6;-4.1;28.9;37.6;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;3.8888888888888893;E;;532.6;-6.9;-213.4;488.0;0.2;38.1;49.3;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;4.4444444444444455;E;;502.5;-6.9;-186.7;466.5;4.4;33.5;42.1;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;24;5.0000000000000000;L | M;;483.6;-7.0;-171.0;452.3;8.7;9.4;8.0;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
Extremes;3;0.0000000000000000;L | M;u_x;484.9;-6.6;-181.3;449.7;-29.5;-24.3;-10.2;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;24;5.0000000000000000;L | M;u_x;483.6;-7.0;-171.0;452.3;8.7;9.4;8.0;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;24;5.0000000000000000;L | M;u_u;483.6;-7.0;-171.0;452.3;8.7;9.4;8.0;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;2.5000000000000000;E;u_u;580.6;-6.8;-255.7;521.3;-10.4;1.5;1.9;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
