Section No.;Member;Node;Location;;;Forces [kN];;;Moments [kNm];;;
;No.;No.;x [m];Flags;;N;V_y / V_u;V_z / V_v;M_T;M_y / M_u;M_z / M_v;Section (Material) | Member Comment
5;38;;6.0000000000000000;R;;-58.86;-0.04;45.43;0.43;493.50;-0.30;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;7.5000000000000000;R | E;;-59.51;0.06;9.47;0.43;534.98;-0.44;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;9.0000000000000000;R;;-59.15;0.15;-28.76;0.43;520.78;-0.57;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;10.5000000000000000;R;;-57.76;0.24;-69.16;0.43;447.55;-0.71;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;12.0000000000000000;R;;-55.56;0.33;-111.62;0.43;312.09;-0.84;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;13.5000000000000000;R;;-53.10;0.42;-156.05;0.43;111.34;-0.97;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;36;15.0000000000000000;L | M;;-51.27;0.51;-202.39;0.43;-157.61;-1.11;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
Extremes;37;18;15.0000000000000000;L | M;N;-47.38;-0.20;-202.44;-0.37;-151.79;-0.44;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;7.5000000000000000;R | E;N;-59.51;0.06;9.47;0.43;534.98;-0.44;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;3;0.0000000000000000;L | M;V_y;-49.35;0.85;164.59;-0.18;-149.77;4.39;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;21;0.0000000000000000;L | M;V_y;-53.21;-0.41;164.85;0.43;-158.04;0.23;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;21;0.0000000000000000;L | M;V_z;-53.21;-0.41;164.85;0.43;-158.04;0.23;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;18;15.0000000000000000;L | M;V_z;-47.38;-0.20;-202.44;-0.37;-151.79;-0.44;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;36;15.0000000000000000;L | M;M_T;-51.27;0.51;-202.39;0.43;-157.61;-1.11;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;18;15.0000000000000000;L | M;M_T;-47.38;-0.20;-202.44;-0.37;-151.79;-0.44;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;7.5000000000000000;R | E;M_y;-55.79;0.33;9.30;-0.27;541.42;2.01;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;21;0.0000000000000000;L | M;M_y;-53.21;-0.41;164.85;0.43;-158.04;0.23;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;3;0.0000000000000000;L | M;M_z;-49.35;0.85;164.59;-0.18;-149.77;4.39;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;36;15.0000000000000000;L | M;M_z;-51.27;0.51;-202.39;0.43;-157.61;-1.11;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
Total;;;;;;-47.38;0.85;164.85;0.43;541.42;4.39;
5;;;;;;-59.51;-0.41;-202.44;-0.37;-158.04;-1.11;
;;;;;;;;;;;;
6;UU 150/75/125/8/6/12/0/0 | 5 - EN AW-3004 H14;;;;;;;;;;;
6;39;3;0.0000000000000000;L | M;;-15.95;-20.06;42.63;-0.04;-29.74;-16.97;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;0.5555555555555556;E;;-15.25;-17.00;34.73;-0.06;-7.94;-7.17;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;1.1111111111111112;E;;-15.68;-13.24;25.74;-0.07;9.14;0.78;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;1.6666666666666665;R | E;;-16.51;-8.85;15.73;-0.09;20.91;6.51;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;2.2222222222222223;E;;-17.11;-3.92;4.73;-0.10;26.81;9.68;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;2.5000000000000000;E;;-17.18;-1.29;-1.11;-0.11;27.39;10.23;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;2.7777777777777777;E;;-17.07;1.43;-7.15;-0.12;26.32;10.04;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;3.3333333333333339;R | E;;-16.34;7.09;-19.84;-0.13;18.97;7.37;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;3.8888888888888893;E;;-15.29;12.93;-33.24;-0.15;4.34;1.55;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;4.4444444444444455;E;;-14.81;18.81;-47.26;-0.16;-17.95;-7.50;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;24;5.0000000000000000;L | M;;-16.41;24.63;-61.84;-0.17;-48.21;-19.76;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
Extremes;39;;4.4444444444444455;E;N;-14.81;18.81;-47.26;-0.16;-17.95;-7.50;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;2.5000000000000000;E;N;-17.18;-1.29;-1.11;-0.11;27.39;10.23;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;24;5.0000000000000000;L | M;V_u;-16.41;24.63;-61.84;-0.17;-48.21;-19.76;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;3;0.0000000000000000;L | M;V_u;-15.95;-20.06;42.63;-0.04;-29.74;-16.97;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;3;0.0000000000000000;L | M;V_v;-15.95;-20.06;42.63;-0.04;-29.74;-16.97;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;24;5.0000000000000000;L | M;V_v;-16.41;24.63;-61.84;-0.17;-48.21;-19.76;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;3;0.0000000000000000;L | M;M_T;-15.95;-20.06;42.63;-0.04;-29.74;-16.97;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;24;5.0000000000000000;L | M;M_T;-16.41;24.63;-61.84;-0.17;-48.21;-19.76;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;2.5000000000000000;E;M_u;-17.18;-1.29;-1.11;-0.11;27.39;10.23;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;24;5.0000000000000000;L | M;M_u;-16.41;24.63;-61.84;-0.17;-48.21;-19.76;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;2.5000000000000000;E;M_v;-17.18;-1.29;-1.11;-0.11;27.39;10.23;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;24;5.0000000000000000;L | M;M_v;-16.41;24.63;-61.84;-0.17;-48.21;-19.76;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
Total;;;;;;-14.81;24.63;42.63;-0.04;27.39;10.23;
6;;;;;;-17.18;-20.06;-61.84;-0.17;-48.21;-19.76;
;;;;;;;;;;;;
;Total max/min values with corresponding values;;;;;;;;;;;
2;27;23;4.0000000000000000;L | M;N;7.92;6.99;-113.65;-86.15;-14.33;1.36;
3;23;34;0.0000000000000000;L | M;N;-485.65;2.38;-64.31;1.20;73.76;24.19;
4;24;;1.3333333333333330;R | E;V_y / V_u;-319.03;63.11;-9.88;0.24;-1.07;-4.50;
4;2;;1.3333333333333330;R | E;V_y / V_u;-317.31;-70.31;21.19;0.52;-5.09;-2.14;
2;31;11;0.0000000000000000;L | M;V_z / V_v;-4.58;3.47;167.71;-29.97;-43.76;-0.63;
5;37;18;15.0000000000000000;L | M;V_z / V_v;-47.38;-0.20;-202.44;-0.37;-151.79;-0.44;
2;33;32;4.0000000000000000;L | M;M_T;-4.19;-9.60;-150.62;87.52;-4.43;-1.95;
2;33;14;0.0000000000000000;L | M;M_T;-2.92;9.62;163.81;-87.95;-42.06;-1.87;
5;37;;7.5000000000000000;R | E;M_y / M_u;-55.79;0.33;9.30;-0.27;541.42;2.01;
5;38;21;0.0000000000000000;L | M;M_y / M_u;-53.21;-0.41;164.85;0.43;-158.04;0.23;
4;2;3;3.9999999999999996;L | M;M_z / M_v;-252.04;-55.35;19.81;1.40;50.25;170.22;
4;24;36;3.9999999999999996;L | M;M_z / M_v;-253.19;48.80;-9.02;0.76;-26.54;-157.61;
;;;;;;;;;;;;
Total;;;;;;7.92;63.11;167.71;87.52;541.42;170.22;
max/min;;;;;;-485.65;-70.31;-202.44;-87.95;-158.04;-157.61;
