Section No.;Member;Node;Location;;;Forces [kN];;;Moments [kNm];;;
3;23;;0.7200000000000001;E;;-212.24;-1.42;-54.38;0.85;26.47;13.16;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;;1.0800000000000001;E;;-207.74;-1.42;-54.39;0.85;6.89;13.67;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;;1.4400000000000002;E;;-202.88;-1.41;-54.39;0.85;-12.69;14.18;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;;1.8000000000000000;R | E;;-197.67;-1.40;-54.37;0.84;-32.26;14.68;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;;2.1600000000000001;E;;-192.09;-1.40;-54.36;0.84;-51.83;15.18;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;;2.5200000000000000;E;;-186.16;-1.39;-54.33;0.84;-71.39;15.69;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;;2.8799999999999999;E;;-179.87;-1.39;-54.30;0.83;-90.95;16.18;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;;3.2399999999999998;E;;-173.22;-1.38;-54.26;0.83;-110.49;16.68;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;35;3.6000000000000001;L | M;;-166.22;-1.38;-54.21;0.83;-130.01;17.18;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
Extremes;7;11;3.6000000000000001;L | M;N;-160.88;-3.50;-14.99;-0.13;-33.57;22.30;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;13;19;0.0000000000000000;L | M;N;-221.30;1.21;49.62;-0.98;-53.39;14.43;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;1;;3.2399999999999998;E;V_y;-173.29;4.96;54.12;0.85;116.70;2.89;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;5;7;0.0000000000000000;L | M;V_y;-215.18;-4.31;17.95;0.04;-17.56;8.61;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;1;;1.0800000000000001;E;V_z;-207.81;4.95;54.27;0.83;-0.40;13.60;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;;1.0800000000000001;E;V_z;-207.74;-1.42;-54.39;0.85;6.89;13.67;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;34;0.0000000000000000;L | M;M_T;-220.18;-1.43;-54.34;0.86;65.61;12.13;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;13;19;0.0000000000000000;L | M;M_T;-221.30;1.21;49.62;-0.98;-53.39;14.43;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;1;2;3.6000000000000001;L | M;M_y;-166.29;4.96;54.08;0.85;136.17;1.10;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;35;3.6000000000000001;L | M;M_y;-166.22;-1.38;-54.21;0.83;-130.01;17.18;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;5;8;3.6000000000000001;L | M;M_z;-161.19;-4.25;17.89;0.04;47.01;24.00;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;1;2;3.6000000000000001;L | M;M_z;-166.29;4.96;54.08;0.85;136.17;1.10;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
Total;;;;;;-160.88;4.96;54.27;0.86;136.17;24.00;
3;;;;;;-221.30;-4.31;-54.39;-0.98;-130.01;1.10;
;;;;;;;;;;;;
4;HEB 200 | 1 - S235;;;;;;;;;;;
4;2;2;0.0000000000000000;L | M;;-217.28;-40.44;13.41;0.03;-21.01;-56.33;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;0.4444444444444444;E;;-212.37;-41.49;13.55;0.09;-15.01;-38.18;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;0.8888888888888887;E;;-207.05;-42.07;13.64;0.15;-8.97;-19.66;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;1.3333333333333330;R | E;;-201.33;-42.22;13.68;0.21;-2.90;-0.98;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;1.7777777777777775;E;;-195.19;-41.99;13.67;0.26;3.18;17.67;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;1.9999999999999998;E;;-191.97;-41.73;13.65;0.29;6.22;26.94;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;2.2222222222222219;E;;-188.65;-41.40;13.62;0.32;9.25;36.14;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;2.6666666666666665;R | E;;-181.69;-40.51;13.53;0.38;15.29;54.28;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;3.1111111111111112;E;;-174.32;-39.35;13.41;0.44;21.28;71.98;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;3.5555555555555558;E;;-166.51;-37.98;13.27;0.50;27.21;89.16;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;3;3.9999999999999996;L | M;;-158.27;-36.44;13.10;0.56;33.09;105.76;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;5;0.0000000000000000;L | M;;-87.96;-0.06;5.97;-0.02;-6.38;-0.19;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;0.4444444444444444;E;;-83.27;-0.06;5.99;-0.02;-3.72;-0.17;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;0.8888888888888887;E;;-78.08;-0.06;6.00;-0.02;-1.06;-0.14;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;1.3333333333333330;R | E;;-72.41;-0.05;6.00;-0.03;1.61;-0.12;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;1.7777777777777775;E;;-66.23;-0.05;5.99;-0.03;4.27;-0.10;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;1.9999999999999998;E;;-62.96;-0.05;5.99;-0.03;5.60;-0.09;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;2.2222222222222219;E;;-59.57;-0.05;5.98;-0.03;6.92;-0.07;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;2.6666666666666665;R | E;;-52.41;-0.04;5.97;-0.03;9.57;-0.05;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;3.1111111111111112;E;;-44.76;-0.04;5.96;-0.03;12.21;-0.03;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;3.5555555555555558;E;;-36.61;-0.03;5.95;-0.04;14.85;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;6;3.9999999999999996;L | M;;-27.98;-0.03;5.94;-0.04;17.48;0.02;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;8;0.0000000000000000;L | M;;-86.45;-0.03;6.34;0.00;-8.84;-0.09;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;0.4444444444444444;E;;-81.76;-0.03;6.36;0.00;-6.01;-0.08;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;0.8888888888888887;E;;-76.57;-0.03;6.37;0.00;-3.18;-0.07;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;1.3333333333333330;R | E;;-70.89;-0.02;6.38;0.00;-0.35;-0.06;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;1.7777777777777775;E;;-64.72;-0.02;6.37;0.00;2.48;-0.05;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;1.9999999999999998;E;;-61.45;-0.02;6.37;0.00;3.89;-0.05;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;2.2222222222222219;E;;-58.06;-0.02;6.36;0.00;5.31;-0.04;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;2.6666666666666665;R | E;;-50.90;-0.02;6.35;0.00;8.13;-0.03;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;3.1111111111111112;E;;-43.24;-0.02;6.34;0.00;10.95;-0.02;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;3.5555555555555558;E;;-35.10;-0.01;6.33;-0.01;13.76;-0.01;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;9;3.9999999999999996;L | M;;-26.46;-0.01;6.32;-0.01;16.57;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;11;0.0000000000000000;L | M;;-86.45;0.01;6.34;0.00;-8.86;0.04;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;0.4444444444444444;E;;-81.76;0.01;6.36;0.00;-6.03;0.04;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;0.8888888888888887;E;;-76.57;0.01;6.38;0.00;-3.20;0.03;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;1.3333333333333330;R | E;;-70.89;0.01;6.38;0.00;-0.36;0.03;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;1.7777777777777775;E;;-64.72;0.01;6.38;0.00;2.47;0.02;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;1.9999999999999998;E;;-61.45;0.01;6.37;0.00;3.88;0.02;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;2.2222222222222219;E;;-58.05;0.01;6.37;0.00;5.30;0.02;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;2.6666666666666665;R | E;;-50.90;0.01;6.36;0.00;8.12;0.01;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;3.1111111111111112;E;;-43.24;0.01;6.35;0.00;10.94;0.01;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;3.5555555555555558;E;;-35.10;0.01;6.34;0.00;13.76;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;12;3.9999999999999996;L | M;;-26.46;0.00;6.33;0.00;16.57;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;14;0.0000000000000000;L | M;;-86.45;0.05;6.32;-0.01;-8.78;0.15;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;0.4444444444444444;E;;-81.76;0.05;6.34;0.00;-5.96;0.14;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;0.8888888888888887;E;;-76.57;0.04;6.36;0.00;-3.14;0.12;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;1.3333333333333330;R | E;;-70.89;0.04;6.36;0.00;-0.31;0.10;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;1.7777777777777775;E;;-64.72;0.04;6.36;0.00;2.51;0.09;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;1.9999999999999998;E;;-61.45;0.04;6.35;0.00;3.92;0.08;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;2.2222222222222219;E;;-58.05;0.03;6.35;0.00;5.33;0.07;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;2.6666666666666665;R | E;;-50.90;0.03;6.34;0.01;8.14;0.05;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;3.1111111111111112;E;;-43.24;0.03;6.32;0.01;10.95;0.03;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;3.5555555555555558;E;;-35.10;0.02;6.31;0.01;13.76;0.02;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;15;3.9999999999999996;L | M;;-26.46;0.02;6.31;0.01;16.56;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;17;0.0000000000000000;L | M;;-211.64;34.46;6.35;-0.02;-8.62;41.71;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;0.4444444444444444;E;;-206.82;35.19;6.40;-0.05;-5.78;26.25;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;0.8888888888888887;E;;-201.56;35.55;6.44;-0.08;-2.92;10.56;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;1.3333333333333330;R | E;;-195.88;35.56;6.45;-0.11;-0.05;-5.19;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;1.7777777777777775;E;;-189.75;35.26;6.44;-0.13;2.81;-20.87;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;1.9999999999999998;E;;-186.53;35.00;6.43;-0.15;4.24;-28.63;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;2.2222222222222219;E;;-183.19;34.68;6.41;-0.16;5.66;-36.33;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;2.6666666666666665;R | E;;-176.20;33.87;6.37;-0.19;8.50;-51.48;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;3.1111111111111112;E;;-168.75;32.85;6.31;-0.22;11.31;-66.24;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;3.5555555555555558;E;;-160.86;31.68;6.24;-0.25;14.10;-80.53;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;18;3.9999999999999996;L | M;;-152.51;30.37;6.16;-0.28;16.85;-94.33;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;20;0.0000000000000000;L | M;;-193.54;-36.83;-4.57;0.01;2.04;-49.27;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;0.4444444444444444;E;;-188.69;-37.64;-4.58;-0.01;0.00;-32.76;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;0.8888888888888887;E;;-183.40;-38.07;-4.57;-0.03;-2.04;-15.98;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;1.3333333333333330;R | E;;-177.70;-38.15;-4.55;-0.05;-4.06;0.90;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;1.7777777777777775;E;;-171.56;-37.93;-4.52;-0.07;-6.07;17.75;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;1.9999999999999998;E;;-168.34;-37.71;-4.50;-0.08;-7.07;26.12;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;2.2222222222222219;E;;-165.00;-37.43;-4.48;-0.09;-8.06;34.43;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;2.6666666666666665;R | E;;-158.01;-36.71;-4.43;-0.11;-10.03;50.84;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;3.1111111111111112;E;;-150.59;-35.79;-4.37;-0.13;-11.98;66.90;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;3.5555555555555558;E;;-142.72;-34.71;-4.31;-0.15;-13.90;82.54;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;21;3.9999999999999996;L | M;;-134.41;-33.52;-4.25;-0.17;-15.80;97.75;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;23;0.0000000000000000;L | M;;-135.98;6.31;-15.23;-0.04;21.29;3.83;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;0.4444444444444444;E;;-131.28;6.35;-15.31;-0.01;14.51;0.99;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;0.8888888888888887;E;;-126.08;6.35;-15.35;0.03;7.71;-1.84;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;1.3333333333333330;R | E;;-120.41;6.32;-15.36;0.06;0.89;-4.65;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;1.7777777777777775;E;;-114.24;6.26;-15.34;0.10;-5.93;-7.43;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;1.9999999999999998;E;;-110.97;6.22;-15.32;0.12;-9.33;-8.81;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;2.2222222222222219;E;;-107.58;6.18;-15.29;0.13;-12.73;-10.17;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;2.6666666666666665;R | E;;-100.44;6.08;-15.23;0.17;-19.50;-12.85;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;3.1111111111111112;E;;-92.81;5.97;-15.14;0.20;-26.25;-15.49;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;3.5555555555555558;E;;-84.69;5.86;-15.05;0.24;-32.97;-18.07;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;24;3.9999999999999996;L | M;;-76.08;5.76;-14.96;0.27;-39.65;-20.61;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;26;0.0000000000000000;L | M;;-93.54;-0.03;-6.39;0.00;8.12;-0.10;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;0.4444444444444444;E;;-88.85;-0.03;-6.41;0.00;5.28;-0.09;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;0.8888888888888887;E;;-83.67;-0.03;-6.42;0.00;2.43;-0.08;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;1.3333333333333330;R | E;;-77.99;-0.03;-6.42;0.00;-0.42;-0.07;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;1.7777777777777775;E;;-71.81;-0.03;-6.41;0.00;-3.27;-0.06;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;1.9999999999999998;E;;-68.54;-0.02;-6.40;0.00;-4.69;-0.05;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;2.2222222222222219;E;;-65.15;-0.02;-6.40;0.00;-6.11;-0.05;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;2.6666666666666665;R | E;;-57.99;-0.02;-6.38;0.00;-8.95;-0.04;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;3.1111111111111112;E;;-50.34;-0.02;-6.36;0.00;-11.78;-0.02;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;3.5555555555555558;E;;-42.19;-0.02;-6.34;0.01;-14.60;-0.01;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;27;3.9999999999999996;L | M;;-33.56;-0.01;-6.32;0.01;-17.42;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;29;0.0000000000000000;L | M;;-93.54;0.01;-6.40;0.00;8.13;0.04;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;0.4444444444444444;E;;-88.85;0.01;-6.42;0.00;5.29;0.04;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;0.8888888888888887;E;;-83.67;0.01;-6.43;0.00;2.44;0.03;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;1.3333333333333330;R | E;;-77.99;0.01;-6.42;0.00;-0.42;0.03;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;1.7777777777777775;E;;-71.82;0.01;-6.41;0.00;-3.27;0.02;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;1.9999999999999998;E;;-68.54;0.01;-6.41;0.00;-4.69;0.02;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;2.2222222222222219;E;;-65.15;0.01;-6.40;0.00;-6.11;0.02;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;2.6666666666666665;R | E;;-57.99;0.01;-6.38;0.00;-8.95;0.01;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;3.1111111111111112;E;;-50.34;0.01;-6.36;0.00;-11.78;0.01;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;3.5555555555555558;E;;-42.19;0.01;-6.34;0.00;-14.60;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;30;3.9999999999999996;L | M;;-33.56;0.01;-6.33;0.00;-17.42;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;32;0.0000000000000000;L | M;;-93.54;0.05;-6.38;0.00;8.05;0.17;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;0.4444444444444444;E;;-88.85;0.05;-6.40;0.00;5.21;0.15;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;0.8888888888888887;E;;-83.67;0.05;-6.40;0.00;2.37;0.14;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;1.3333333333333330;R | E;;-77.99;0.05;-6.40;0.00;-0.47;0.12;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;1.7777777777777775;E;;-71.82;0.04;-6.39;0.00;-3.31;0.10;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;1.9999999999999998;E;;-68.54;0.04;-6.39;0.00;-4.73;0.09;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;2.2222222222222219;E;;-65.15;0.04;-6.38;0.00;-6.14;0.08;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;2.6666666666666665;R | E;;-57.99;0.03;-6.36;-0.01;-8.97;0.06;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;3.1111111111111112;E;;-50.34;0.03;-6.34;-0.01;-11.79;0.04;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;3.5555555555555558;E;;-42.20;0.03;-6.32;-0.01;-14.61;0.02;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;33;3.9999999999999996;L | M;;-33.56;0.02;-6.31;-0.01;-17.42;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;35;0.0000000000000000;L | M;;-218.45;36.37;-6.24;-0.01;7.39;46.46;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;0.4444444444444444;E;;-213.61;37.22;-6.29;0.02;4.61;30.13;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;0.8888888888888887;E;;-208.33;37.66;-6.31;0.06;1.81;13.53;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;1.3333333333333330;R | E;;-202.64;37.72;-6.30;0.09;-0.99;-3.18;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;1.7777777777777775;E;;-196.51;37.44;-6.28;0.13;-3.78;-19.82;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;1.9999999999999998;E;;-193.29;37.17;-6.26;0.15;-5.17;-28.07;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;2.2222222222222219;E;;-189.96;36.84;-6.24;0.16;-6.56;-36.25;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;2.6666666666666665;R | E;;-182.97;35.98;-6.19;0.20;-9.32;-52.36;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;3.1111111111111112;E;;-175.54;34.89;-6.12;0.23;-12.06;-68.04;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;3.5555555555555558;E;;-167.68;33.61;-6.03;0.27;-14.76;-83.23;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;36;3.9999999999999996;L | M;;-159.36;32.19;-5.94;0.30;-17.43;-97.88;Beam | 4 - HEB 200 | L : 4.000 m | steel column
Extremes;10;15;3.9999999999999996;L | M;N;-26.46;0.02;6.31;0.01;16.56;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;35;0.0000000000000000;L | M;N;-218.45;36.37;-6.24;-0.01;7.39;46.46;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;1.3333333333333330;R | E;V_y;-202.64;37.72;-6.30;0.09;-0.99;-3.18;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;1.3333333333333330;R | E;V_y;-201.33;-42.22;13.68;0.21;-2.90;-0.98;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;1.3333333333333330;R | E;V_z;-201.33;-42.22;13.68;0.21;-2.90;-0.98;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;1.3333333333333330;R | E;V_z;-120.41;6.32;-15.36;0.06;0.89;-4.65;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;3;3.9999999999999996;L | M;M_T;-158.27;-36.44;13.10;0.56;33.09;105.76;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;18;3.9999999999999996;L | M;M_T;-152.51;30.37;6.16;-0.28;16.85;-94.33;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;3;3.9999999999999996;L | M;M_y;-158.27;-36.44;13.10;0.56;33.09;105.76;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;24;3.9999999999999996;L | M;M_y;-76.08;5.76;-14.96;0.27;-39.65;-20.61;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;3;3.9999999999999996;L | M;M_z;-158.27;-36.44;13.10;0.56;33.09;105.76;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;36;3.9999999999999996;L | M;M_z;-159.36;32.19;-5.94;0.30;-17.43;-97.88;Beam | 4 - HEB 200 | L : 4.000 m | steel column
Total;;;;;;-26.46;37.72;13.68;0.56;33.09;105.76;
4;;;;;;-218.45;-42.22;-15.36;-0.28;-39.65;-97.88;
;;;;;;;;;;;;
5;SQ_M1 500 | 4 - C24;;;;;;;;;;;
5;37;3;0.0000000000000000;L | M;;-31.64;0.41;100.64;-0.19;-92.07;2.51;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;1.5000000000000000;R;;-31.98;0.37;84.92;-0.19;47.37;2.23;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;3.0000000000000000;R;;-32.59;0.32;67.58;-0.20;162.01;1.95;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;4.5000000000000000;R;;-33.27;0.28;48.65;-0.21;249.42;1.67;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;6.0000000000000000;R;;-33.81;0.24;28.16;-0.21;307.24;1.38;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;7.5000000000000000;R | E;;-34.06;0.20;6.12;-0.22;333.15;1.09;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;9.0000000000000000;R;;-33.92;0.15;-17.42;-0.23;324.86;0.80;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;10.5000000000000000;R;;-33.38;0.11;-42.44;-0.23;280.13;0.51;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;12.0000000000000000;R;;-32.52;0.07;-68.89;-0.24;196.77;0.22;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;13.5000000000000000;R;;-31.55;0.02;-96.75;-0.25;72.64;-0.07;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;18;15.0000000000000000;L | M;;-30.81;-0.02;-125.98;-0.25;-94.34;-0.36;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;21;0.0000000000000000;L | M;;-34.09;-0.14;100.82;0.27;-97.75;0.26;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;1.5000000000000000;R;;-34.40;-0.10;85.10;0.27;41.97;0.17;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;3.0000000000000000;R;;-35.00;-0.07;67.76;0.27;156.88;0.08;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;4.5000000000000000;R;;-35.66;-0.03;48.83;0.27;244.56;-0.01;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;6.0000000000000000;R;;-36.20;0.01;28.32;0.27;302.64;-0.10;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;7.5000000000000000;R | E;;-36.44;0.05;6.27;0.27;328.78;-0.18;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;9.0000000000000000;R;;-36.31;0.09;-17.29;0.27;320.69;-0.27;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;10.5000000000000000;R;;-35.78;0.12;-42.33;0.27;276.14;-0.36;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
