Member No.;Node;Location;;;Displacements [mm];;;;Rotations [mrad];;;
;No.;x [m];Flags;;|u|;u_X;u_Y;u_Z;φ_X;φ_Y;φ_Z;Section (Material) | Member Comment
33;14;0.0000000000000000;L | M;u_Z;216.4;-0.1;0.6;216.4;0.4;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;0.4444444444444444;E;φ_X;216.5;-0.1;0.6;216.5;0.4;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;32;4.0000000000000000;L | M;φ_X;217.7;-0.1;0.6;217.7;0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;32;4.0000000000000000;L | M;φ_Y;217.7;-0.1;0.6;217.7;0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.0000000000000000;E | M;φ_Y;217.1;-0.1;0.6;217.1;0.3;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;14;0.0000000000000000;L | M;φ_Z;216.4;-0.1;0.6;216.4;0.4;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;32;4.0000000000000000;L | M;φ_Z;217.7;-0.1;0.6;217.7;0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Total;;;;;217.7;-0.1;0.6;217.7;0.4;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;;;;216.4;-0.1;0.6;216.4;0.3;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
;;;;;;;;;;;;
34;15;0.0000000000000000;L | M;;216.5;2.4;1.6;216.5;1.7;-0.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;0.4444444444444444;E;;217.7;2.4;1.6;217.7;2.9;-0.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;0.8888888888888888;E;;219.2;2.4;1.6;219.1;3.0;-0.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;1.3333333333333333;R | E;;220.5;2.4;1.6;220.4;2.4;-0.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;1.7777777777777777;E;;221.3;2.4;1.6;221.3;1.2;-0.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;2.0000000000000000;E;;221.5;2.4;1.6;221.5;0.5;-0.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;2.2222222222222223;E;;221.5;2.4;1.6;221.5;-0.2;-0.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;2.6666666666666665;R | E;;221.1;2.4;1.6;221.1;-1.5;-0.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;3.1111111111111116;E;;220.1;2.4;1.6;220.1;-2.4;-0.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;3.5555555555555562;E;;218.9;2.4;1.6;218.9;-2.5;-0.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;33;4.0000000000000000;L | M;;217.9;2.4;1.5;217.8;-1.3;-0.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Extremes;33;4.0000000000000000;L | M;u_X;217.9;2.4;1.5;217.8;-1.3;-0.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;15;0.0000000000000000;L | M;u_X;216.5;2.4;1.6;216.5;1.7;-0.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;15;0.0000000000000000;L | M;u_Y;216.5;2.4;1.6;216.5;1.7;-0.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;33;4.0000000000000000;L | M;u_Y;217.9;2.4;1.5;217.8;-1.3;-0.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;2.2222222222222223;E;u_Z;221.5;2.4;1.6;221.5;-0.2;-0.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;15;0.0000000000000000;L | M;u_Z;216.5;2.4;1.6;216.5;1.7;-0.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;0.8888888888888888;E;φ_X;219.2;2.4;1.6;219.1;3.0;-0.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;3.5555555555555562;E;φ_X;218.9;2.4;1.6;218.9;-2.5;-0.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;15;0.0000000000000000;L | M;φ_Y;216.5;2.4;1.6;216.5;1.7;-0.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;33;4.0000000000000000;L | M;φ_Y;217.9;2.4;1.5;217.8;-1.3;-0.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;15;0.0000000000000000;L | M;φ_Z;216.5;2.4;1.6;216.5;1.7;-0.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;33;4.0000000000000000;L | M;φ_Z;217.9;2.4;1.5;217.8;-1.3;-0.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Total;;;;;221.5;2.4;1.6;221.5;3.0;-0.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;;;;216.5;2.4;1.5;216.5;-2.5;-0.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
;;;;;;;;;;;;
35;17;0.0000000000000000;L | M;;219.0;-0.1;0.6;219.0;0.3;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;0.4444444444444444;E;;219.1;-0.1;0.6;219.1;0.3;-0.8;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;0.5000000000000018;M;;219.1;-0.1;0.6;219.1;0.3;-0.8;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;0.5000000000000018;M;;219.1;-0.1;0.6;219.1;0.3;-0.8;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;0.8888888888888888;E;;219.3;-0.1;0.6;219.3;0.3;-0.8;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;1.0000000000000000;M;;219.3;-0.1;0.6;219.3;0.3;-0.8;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;1.0000000000000000;M;;219.3;-0.1;0.6;219.3;0.3;-0.8;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;1.3333333333333333;E;;219.4;-0.1;0.6;219.4;0.3;-0.9;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;1.5000000000000004;M;;219.4;-0.1;0.6;219.4;0.3;-0.9;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;1.5000000000000004;M;;219.4;-0.1;0.6;219.4;0.3;-0.9;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;1.7777777777777777;E;;219.5;-0.1;0.6;219.5;0.3;-0.9;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.0000000000000000;E | M;;219.6;-0.1;0.6;219.6;0.3;-0.9;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.0000000000000000;E | M;;219.6;-0.1;0.6;219.6;0.3;-0.9;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.2222222222222223;E;;219.7;-0.1;0.6;219.7;0.3;-0.9;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.4999999999999996;M;;219.8;-0.1;0.6;219.8;0.3;-0.9;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.4999999999999996;M;;219.8;-0.1;0.6;219.8;0.3;-0.9;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.6666666666666670;E;;219.8;-0.1;0.6;219.8;0.3;-0.9;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;3.0000000000000000;M;;219.9;-0.1;0.6;219.9;0.3;-0.8;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;3.0000000000000000;M;;219.9;-0.1;0.6;219.9;0.3;-0.8;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;3.1111111111111116;E;;220.0;-0.1;0.6;220.0;0.3;-0.8;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;3.5000000000000027;M;;220.1;-0.1;0.6;220.1;0.3;-0.8;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;3.5000000000000027;M;;220.1;-0.1;0.6;220.1;0.3;-0.8;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;3.5555555555555562;E;;220.1;-0.1;0.6;220.1;0.3;-0.8;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;35;4.0000000000000000;L | M;;220.3;-0.1;0.6;220.3;0.3;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Extremes;17;0.0000000000000000;L | M;u_X;219.0;-0.1;0.6;219.0;0.3;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.2222222222222223;E;u_X;219.7;-0.1;0.6;219.7;0.3;-0.9;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;17;0.0000000000000000;L | M;u_Y;219.0;-0.1;0.6;219.0;0.3;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;35;4.0000000000000000;L | M;u_Y;220.3;-0.1;0.6;220.3;0.3;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;35;4.0000000000000000;L | M;u_Z;220.3;-0.1;0.6;220.3;0.3;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;17;0.0000000000000000;L | M;u_Z;219.0;-0.1;0.6;219.0;0.3;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;35;4.0000000000000000;L | M;φ_X;220.3;-0.1;0.6;220.3;0.3;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;17;0.0000000000000000;L | M;φ_X;219.0;-0.1;0.6;219.0;0.3;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;17;0.0000000000000000;L | M;φ_Y;219.0;-0.1;0.6;219.0;0.3;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.0000000000000000;E | M;φ_Y;219.6;-0.1;0.6;219.6;0.3;-0.9;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;17;0.0000000000000000;L | M;φ_Z;219.0;-0.1;0.6;219.0;0.3;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;35;4.0000000000000000;L | M;φ_Z;220.3;-0.1;0.6;220.3;0.3;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Total;;;;;220.3;-0.1;0.6;220.3;0.3;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;;;;219.0;-0.1;0.6;219.0;0.3;-0.9;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
;;;;;;;;;;;;
36;18;0.0000000000000000;L | M;;219.5;-6.3;1.5;219.4;1.7;25.8;0.2;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;0.4444444444444444;E;;220.7;-6.3;1.5;220.6;2.9;25.8;-0.5;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;0.8888888888888888;E;;222.2;-5.9;1.5;222.1;3.0;25.7;-1.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;1.3333333333333333;R | E;;223.5;-5.4;1.5;223.4;2.4;25.7;-1.3;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;1.7777777777777777;E;;224.3;-4.8;1.5;224.2;1.2;25.6;-1.5;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;2.0000000000000000;E;;224.5;-4.5;1.5;224.4;0.5;25.6;-1.5;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;2.2222222222222223;E;;224.5;-4.1;1.5;224.5;-0.2;25.5;-1.5;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;2.6666666666666665;R | E;;224.1;-3.5;1.5;224.0;-1.6;25.5;-1.3;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;3.1111111111111116;E;;223.1;-2.9;1.5;223.0;-2.4;25.4;-1.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;3.5555555555555562;E;;221.8;-2.6;1.5;221.8;-2.5;25.4;-0.5;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;36;4.0000000000000000;L | M;;220.8;-2.5;1.5;220.7;-1.4;25.3;0.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Extremes;36;4.0000000000000000;L | M;u_X;220.8;-2.5;1.5;220.7;-1.4;25.3;0.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;18;0.0000000000000000;L | M;u_X;219.5;-6.3;1.5;219.4;1.7;25.8;0.2;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;18;0.0000000000000000;L | M;u_Y;219.5;-6.3;1.5;219.4;1.7;25.8;0.2;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;36;4.0000000000000000;L | M;u_Y;220.8;-2.5;1.5;220.7;-1.4;25.3;0.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;2.2222222222222223;E;u_Z;224.5;-4.1;1.5;224.5;-0.2;25.5;-1.5;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;18;0.0000000000000000;L | M;u_Z;219.5;-6.3;1.5;219.4;1.7;25.8;0.2;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;0.8888888888888888;E;φ_X;222.2;-5.9;1.5;222.1;3.0;25.7;-1.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;3.5555555555555562;E;φ_X;221.8;-2.6;1.5;221.8;-2.5;25.4;-0.5;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;18;0.0000000000000000;L | M;φ_Y;219.5;-6.3;1.5;219.4;1.7;25.8;0.2;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;36;4.0000000000000000;L | M;φ_Y;220.8;-2.5;1.5;220.7;-1.4;25.3;0.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;18;0.0000000000000000;L | M;φ_Z;219.5;-6.3;1.5;219.4;1.7;25.8;0.2;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;2.0000000000000000;E;φ_Z;224.5;-4.5;1.5;224.4;0.5;25.6;-1.5;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Total;;;;;224.5;-2.5;1.5;224.5;3.0;25.8;0.2;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;;;;219.5;-6.3;1.5;219.4;-2.5;25.3;-1.5;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
;;;;;;;;;;;;
37;3;0.0000000000000000;L | M;;220.9;-6.1;-0.9;220.8;2.3;-24.1;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;1.5000000000000000;R;;258.9;-6.2;-0.9;258.8;2.2;-24.7;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;3.0000000000000000;R;;294.9;-6.2;-0.8;294.9;2.2;-21.9;0.1;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;4.5000000000000000;R;;324.5;-6.2;-0.6;324.5;2.1;-16.4;0.1;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;6.0000000000000000;R;;344.2;-6.2;-0.4;344.2;2.1;-9.1;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;7.5000000000000000;R | E;;351.7;-6.2;-0.1;351.7;2.0;-0.6;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;9.0000000000000000;R;;346.0;-6.3;0.2;346.0;1.9;8.1;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;10.5000000000000000;R;;327.5;-6.3;0.5;327.4;1.9;16.1;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;12.0000000000000000;R;;297.7;-6.3;0.8;297.7;1.8;22.4;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;13.5000000000000000;R;;260.1;-6.3;1.2;260.1;1.8;26.0;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;18;15.0000000000000000;L | M;;219.5;-6.3;1.5;219.4;1.7;25.8;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
Extremes;3;0.0000000000000000;L | M;u_X;220.9;-6.1;-0.9;220.8;2.3;-24.1;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;18;15.0000000000000000;L | M;u_X;219.5;-6.3;1.5;219.4;1.7;25.8;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;18;15.0000000000000000;L | M;u_Y;219.5;-6.3;1.5;219.4;1.7;25.8;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;3;0.0000000000000000;L | M;u_Y;220.9;-6.1;-0.9;220.8;2.3;-24.1;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;7.5000000000000000;R | E;u_Z;351.7;-6.2;-0.1;351.7;2.0;-0.6;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;18;15.0000000000000000;L | M;u_Z;219.5;-6.3;1.5;219.4;1.7;25.8;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;3;0.0000000000000000;L | M;φ_X;220.9;-6.1;-0.9;220.8;2.3;-24.1;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;18;15.0000000000000000;L | M;φ_X;219.5;-6.3;1.5;219.4;1.7;25.8;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;13.5000000000000000;R;φ_Y;260.1;-6.3;1.2;260.1;1.8;26.0;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;1.5000000000000000;R;φ_Y;258.9;-6.2;-0.9;258.8;2.2;-24.7;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;12.0000000000000000;R;φ_Z;297.7;-6.3;0.8;297.7;1.8;22.4;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;3;0.0000000000000000;L | M;φ_Z;220.9;-6.1;-0.9;220.8;2.3;-24.1;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
Total;;;;;351.7;-6.1;1.5;351.7;2.3;26.0;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;;;;219.5;-6.3;-0.9;219.4;1.7;-24.7;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
;;;;;;;;;;;;
38;21;0.0000000000000000;L | M;;221.8;-2.3;-0.9;221.8;-2.1;-23.5;0.1;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;1.5000000000000000;R;;259.0;-2.3;-0.7;259.0;-2.0;-24.2;0.1;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;3.0000000000000000;R;;294.5;-2.3;-0.4;294.5;-1.9;-21.5;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;4.5000000000000000;R;;323.7;-2.4;-0.2;323.7;-1.9;-16.2;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;6.0000000000000000;R;;343.2;-2.4;0.0;343.2;-1.8;-9.0;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;7.5000000000000000;R | E;;350.7;-2.4;0.3;350.7;-1.7;-0.6;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;9.0000000000000000;R;;345.1;-2.4;0.5;345.1;-1.7;7.9;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;10.5000000000000000;R;;326.9;-2.4;0.8;326.8;-1.6;15.8;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;12.0000000000000000;R;;297.6;-2.5;1.0;297.6;-1.5;22.1;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;13.5000000000000000;R;;260.6;-2.5;1.2;260.6;-1.4;25.6;0.1;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;36;15.0000000000000000;L | M;;220.8;-2.5;1.5;220.7;-1.4;25.3;0.1;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
Extremes;21;0.0000000000000000;L | M;u_X;221.8;-2.3;-0.9;221.8;-2.1;-23.5;0.1;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;36;15.0000000000000000;L | M;u_X;220.8;-2.5;1.5;220.7;-1.4;25.3;0.1;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;36;15.0000000000000000;L | M;u_Y;220.8;-2.5;1.5;220.7;-1.4;25.3;0.1;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;21;0.0000000000000000;L | M;u_Y;221.8;-2.3;-0.9;221.8;-2.1;-23.5;0.1;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;7.5000000000000000;R | E;u_Z;350.7;-2.4;0.3;350.7;-1.7;-0.6;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;36;15.0000000000000000;L | M;u_Z;220.8;-2.5;1.5;220.7;-1.4;25.3;0.1;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;36;15.0000000000000000;L | M;φ_X;220.8;-2.5;1.5;220.7;-1.4;25.3;0.1;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;21;0.0000000000000000;L | M;φ_X;221.8;-2.3;-0.9;221.8;-2.1;-23.5;0.1;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;13.5000000000000000;R;φ_Y;260.6;-2.5;1.2;260.6;-1.4;25.6;0.1;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;1.5000000000000000;R;φ_Y;259.0;-2.3;-0.7;259.0;-2.0;-24.2;0.1;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;7.5000000000000000;R | E;φ_Z;350.7;-2.4;0.3;350.7;-1.7;-0.6;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;36;15.0000000000000000;L | M;φ_Z;220.8;-2.5;1.5;220.7;-1.4;25.3;0.1;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
Total;;;;;350.7;-2.3;1.5;350.7;-1.4;25.6;0.2;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;;;;220.8;-2.5;-0.9;220.7;-2.1;-24.2;0.1;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
;;;;;;;;;;;;
39;3;0.0000000000000000;L | M;;220.9;-6.1;-0.9;220.8;2.3;-24.1;0.0;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;0.5555555555555556;E;;235.6;-2.9;-3.3;235.6;16.5;-31.6;-13.0;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;1.1111111111111112;E;;255.1;3.9;-8.5;254.9;19.2;-30.3;-16.5;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;1.6666666666666665;R | E;;272.2;10.6;-13.5;271.6;13.2;-22.6;-12.8;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;2.2222222222222223;E;;281.7;14.5;-16.5;280.9;1.8;-10.7;-4.4;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;2.5000000000000000;E;;282.7;14.9;-16.8;281.8;-4.9;-4.1;0.8;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;2.7777777777777777;E;;280.9;14.2;-16.3;280.1;-11.6;2.5;6.0;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;3.3333333333333339;R | E;;269.7;9.4;-12.7;269.2;-22.9;14.3;15.1;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;3.8888888888888893;E;;251.2;1.4;-6.8;251.1;-28.1;21.4;19.8;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;4.4444444444444455;E;;231.5;-7.0;-0.5;231.4;-23.0;20.8;16.6;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;24;5.0000000000000000;L | M;;219.2;-11.6;2.9;218.9;-2.8;8.9;2.1;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
Extremes;;2.5000000000000000;E;u_X;282.7;14.9;-16.8;281.8;-4.9;-4.1;0.8;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;24;5.0000000000000000;L | M;u_X;219.2;-11.6;2.9;218.9;-2.8;8.9;2.1;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;24;5.0000000000000000;L | M;u_Y;219.2;-11.6;2.9;218.9;-2.8;8.9;2.1;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;2.5000000000000000;E;u_Y;282.7;14.9;-16.8;281.8;-4.9;-4.1;0.8;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;2.5000000000000000;E;u_Z;282.7;14.9;-16.8;281.8;-4.9;-4.1;0.8;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;24;5.0000000000000000;L | M;u_Z;219.2;-11.6;2.9;218.9;-2.8;8.9;2.1;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;1.1111111111111112;E;φ_X;255.1;3.9;-8.5;254.9;19.2;-30.3;-16.5;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;3.8888888888888893;E;φ_X;251.2;1.4;-6.8;251.1;-28.1;21.4;19.8;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;3.8888888888888893;E;φ_Y;251.2;1.4;-6.8;251.1;-28.1;21.4;19.8;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;0.5555555555555556;E;φ_Y;235.6;-2.9;-3.3;235.6;16.5;-31.6;-13.0;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;3.8888888888888893;E;φ_Z;251.2;1.4;-6.8;251.1;-28.1;21.4;19.8;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;1.1111111111111112;E;φ_Z;255.1;3.9;-8.5;254.9;19.2;-30.3;-16.5;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
