Member No.;Node;Location;;;Axial and Shear Strains [‰];;;Torsional and Bending Strains [mrad/m];;;
;No.;x [m];Flags;;ε_x;γ_xy / γ_xu;γ_xz / γ_xv;κ_x;κ_y / κ_u;κ_z / κ_v;Section (Material) | Member Comment
35;17;0.0000000000000000;L | M;;0.00;0.01;0.00;-0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;0.4444444444444444;E;;0.00;0.00;0.00;-0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;0.5000000000000018;M;;0.00;0.00;0.00;-0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;0.5000000000000018;M;;0.00;0.00;0.00;-0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;0.8888888888888888;E;;0.00;0.00;0.00;-0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;1.0000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;1.0000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;1.3333333333333333;E;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;1.5000000000000004;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;1.5000000000000004;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;1.7777777777777777;E;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.0000000000000000;E | M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.0000000000000000;E | M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.2222222222222223;E;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.4999999999999996;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.4999999999999996;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.6666666666666670;E;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;3.0000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;3.0000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;3.1111111111111116;E;;0.00;0.00;0.00;0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;3.5000000000000027;M;;0.00;0.00;0.00;0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;3.5000000000000027;M;;0.00;0.00;0.00;0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;3.5555555555555562;E;;0.00;0.00;0.00;0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;35;4.0000000000000000;L | M;;0.00;-0.01;0.01;0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Extremes;17;0.0000000000000000;L | M;ε_x;0.00;0.01;0.00;-0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.4999999999999996;M;ε_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;17;0.0000000000000000;L | M;γ_xy;0.00;0.01;0.00;-0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;35;4.0000000000000000;L | M;γ_xy;0.00;-0.01;0.01;0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;35;4.0000000000000000;L | M;γ_xz;0.00;-0.01;0.01;0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;17;0.0000000000000000;L | M;γ_xz;0.00;0.01;0.00;-0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;35;4.0000000000000000;L | M;κ_x;0.00;-0.01;0.01;0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;17;0.0000000000000000;L | M;κ_x;0.00;0.01;0.00;-0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;35;4.0000000000000000;L | M;κ_y;0.00;-0.01;0.01;0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;0.5000000000000018;M;κ_y;0.00;0.00;0.00;-0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;2.0000000000000000;E | M;κ_z;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;3.5000000000000027;M;κ_z;0.00;0.00;0.00;0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Total;;;;;0.00;0.01;0.01;0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
35;;;;;0.00;-0.01;0.00;-0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
;;;;;;;;;;;
36;18;0.0000000000000000;L | M;;-0.01;0.00;0.31;-0.9;-4.1;-0.3;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;0.4444444444444444;E;;-0.01;0.00;0.25;-0.9;-1.4;0.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;0.8888888888888888;E;;-0.01;0.00;0.19;-0.9;0.7;0.5;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;1.3333333333333333;R | E;;-0.01;0.00;0.13;-0.8;2.2;0.9;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;1.7777777777777777;E;;-0.01;0.00;0.06;-0.8;3.0;1.2;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;2.0000000000000000;E;;-0.01;0.00;0.02;-0.8;3.2;1.4;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;2.2222222222222223;E;;-0.01;0.00;-0.02;-0.8;3.2;1.6;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;2.6666666666666665;R | E;;-0.01;-0.01;-0.10;-0.8;2.6;2.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;3.1111111111111116;E;;-0.01;-0.01;-0.19;-0.7;1.2;2.4;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;3.5555555555555562;E;;-0.01;-0.01;-0.29;-0.7;-1.0;2.7;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;36;4.0000000000000000;L | M;;-0.01;-0.01;-0.39;-0.7;-4.2;3.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Extremes;;0.4444444444444444;E;ε_x;-0.01;0.00;0.25;-0.9;-1.4;0.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;2.2222222222222223;E;ε_x;-0.01;0.00;-0.02;-0.8;3.2;1.6;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;18;0.0000000000000000;L | M;γ_xy;-0.01;0.00;0.31;-0.9;-4.1;-0.3;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;36;4.0000000000000000;L | M;γ_xy;-0.01;-0.01;-0.39;-0.7;-4.2;3.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;18;0.0000000000000000;L | M;γ_xz;-0.01;0.00;0.31;-0.9;-4.1;-0.3;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;36;4.0000000000000000;L | M;γ_xz;-0.01;-0.01;-0.39;-0.7;-4.2;3.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;36;4.0000000000000000;L | M;κ_x;-0.01;-0.01;-0.39;-0.7;-4.2;3.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;18;0.0000000000000000;L | M;κ_x;-0.01;0.00;0.31;-0.9;-4.1;-0.3;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;2.0000000000000000;E;κ_y;-0.01;0.00;0.02;-0.8;3.2;1.4;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;36;4.0000000000000000;L | M;κ_y;-0.01;-0.01;-0.39;-0.7;-4.2;3.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;36;4.0000000000000000;L | M;κ_z;-0.01;-0.01;-0.39;-0.7;-4.2;3.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;18;0.0000000000000000;L | M;κ_z;-0.01;0.00;0.31;-0.9;-4.1;-0.3;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Total;;;;;-0.01;0.00;0.31;-0.7;3.2;3.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
36;;;;;-0.01;-0.01;-0.39;-0.9;-4.2;-0.3;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
;;;;;;;;;;;
37;3;0.0000000000000000;L | M;;-0.01;0.00;0.70;0.0;-1.6;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;1.5000000000000000;R;;-0.01;0.00;0.59;0.0;0.8;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;3.0000000000000000;R;;-0.01;0.00;0.47;0.0;2.8;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;4.5000000000000000;R;;-0.01;0.00;0.34;0.0;4.4;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;6.0000000000000000;R;;-0.01;0.00;0.20;0.0;5.4;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;7.5000000000000000;R | E;;-0.01;0.00;0.04;0.0;5.8;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;9.0000000000000000;R;;-0.01;0.00;-0.12;0.0;5.7;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;10.5000000000000000;R;;-0.01;0.00;-0.30;0.0;4.9;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;12.0000000000000000;R;;-0.01;0.00;-0.48;0.0;3.4;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;13.5000000000000000;R;;-0.01;0.00;-0.67;0.0;1.3;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;18;15.0000000000000000;L | M;;-0.01;0.00;-0.88;0.0;-1.6;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
Extremes;18;15.0000000000000000;L | M;ε_x;-0.01;0.00;-0.88;0.0;-1.6;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;7.5000000000000000;R | E;ε_x;-0.01;0.00;0.04;0.0;5.8;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;3;0.0000000000000000;L | M;γ_xy;-0.01;0.00;0.70;0.0;-1.6;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;18;15.0000000000000000;L | M;γ_xy;-0.01;0.00;-0.88;0.0;-1.6;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;3;0.0000000000000000;L | M;γ_xz;-0.01;0.00;0.70;0.0;-1.6;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;18;15.0000000000000000;L | M;γ_xz;-0.01;0.00;-0.88;0.0;-1.6;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;3;0.0000000000000000;L | M;κ_x;-0.01;0.00;0.70;0.0;-1.6;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;18;15.0000000000000000;L | M;κ_x;-0.01;0.00;-0.88;0.0;-1.6;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;7.5000000000000000;R | E;κ_y;-0.01;0.00;0.04;0.0;5.8;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;18;15.0000000000000000;L | M;κ_y;-0.01;0.00;-0.88;0.0;-1.6;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;3;0.0000000000000000;L | M;κ_z;-0.01;0.00;0.70;0.0;-1.6;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;18;15.0000000000000000;L | M;κ_z;-0.01;0.00;-0.88;0.0;-1.6;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
Total;;;;;-0.01;0.00;0.70;0.0;5.8;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
37;;;;;-0.01;0.00;-0.88;0.0;-1.6;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
;;;;;;;;;;;
38;21;0.0000000000000000;L | M;;-0.01;0.00;0.70;0.0;-1.7;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;1.5000000000000000;R;;-0.01;0.00;0.59;0.0;0.7;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;3.0000000000000000;R;;-0.01;0.00;0.47;0.0;2.7;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;4.5000000000000000;R;;-0.01;0.00;0.34;0.0;4.3;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;6.0000000000000000;R;;-0.01;0.00;0.20;0.0;5.3;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;7.5000000000000000;R | E;;-0.01;0.00;0.04;0.0;5.7;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;9.0000000000000000;R;;-0.01;0.00;-0.12;0.0;5.6;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;10.5000000000000000;R;;-0.01;0.00;-0.29;0.0;4.8;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;12.0000000000000000;R;;-0.01;0.00;-0.48;0.0;3.4;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;13.5000000000000000;R;;-0.01;0.00;-0.67;0.0;1.2;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;36;15.0000000000000000;L | M;;-0.01;0.00;-0.88;0.0;-1.7;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
Extremes;36;15.0000000000000000;L | M;ε_x;-0.01;0.00;-0.88;0.0;-1.7;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;7.5000000000000000;R | E;ε_x;-0.01;0.00;0.04;0.0;5.7;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;36;15.0000000000000000;L | M;γ_xy;-0.01;0.00;-0.88;0.0;-1.7;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;21;0.0000000000000000;L | M;γ_xy;-0.01;0.00;0.70;0.0;-1.7;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;21;0.0000000000000000;L | M;γ_xz;-0.01;0.00;0.70;0.0;-1.7;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;36;15.0000000000000000;L | M;γ_xz;-0.01;0.00;-0.88;0.0;-1.7;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;36;15.0000000000000000;L | M;κ_x;-0.01;0.00;-0.88;0.0;-1.7;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;21;0.0000000000000000;L | M;κ_x;-0.01;0.00;0.70;0.0;-1.7;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;7.5000000000000000;R | E;κ_y;-0.01;0.00;0.04;0.0;5.7;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;36;15.0000000000000000;L | M;κ_y;-0.01;0.00;-0.88;0.0;-1.7;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;21;0.0000000000000000;L | M;κ_z;-0.01;0.00;0.70;0.0;-1.7;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;36;15.0000000000000000;L | M;κ_z;-0.01;0.00;-0.88;0.0;-1.7;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
Total;;;;;-0.01;0.00;0.70;0.0;5.7;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
38;;;;;-0.01;0.00;-0.88;0.0;-1.7;0.0;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
;;;;;;;;;;;
39;3;0.0000000000000000;L | M;;-0.05;-0.35;1.08;-4.9;-27.1;-48.9;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;0.5555555555555556;E;;-0.05;-0.29;0.88;-6.8;-7.7;-20.2;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;1.1111111111111112;E;;-0.05;-0.23;0.66;-8.7;7.6;2.9;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;1.6666666666666665;R | E;;-0.05;-0.15;0.40;-10.6;18.1;19.4;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;2.2222222222222223;E;;-0.05;-0.06;0.13;-12.5;23.5;28.5;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;2.5000000000000000;E;;-0.05;-0.02;-0.02;-13.5;24.0;30.0;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;2.7777777777777777;E;;-0.05;0.03;-0.17;-14.4;23.1;29.4;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;3.3333333333333339;R | E;;-0.05;0.13;-0.49;-16.3;16.8;21.5;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;3.8888888888888893;E;;-0.05;0.23;-0.83;-18.2;3.9;4.4;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;4.4444444444444455;E;;-0.05;0.34;-1.19;-20.1;-15.8;-22.2;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;24;5.0000000000000000;L | M;;-0.05;0.45;-1.56;-22.0;-42.6;-58.7;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
Extremes;;4.4444444444444455;E;ε_x;-0.05;0.34;-1.19;-20.1;-15.8;-22.2;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;2.5000000000000000;E;ε_x;-0.05;-0.02;-0.02;-13.5;24.0;30.0;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;24;5.0000000000000000;L | M;γ_xu;-0.05;0.45;-1.56;-22.0;-42.6;-58.7;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;3;0.0000000000000000;L | M;γ_xu;-0.05;-0.35;1.08;-4.9;-27.1;-48.9;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;3;0.0000000000000000;L | M;γ_xv;-0.05;-0.35;1.08;-4.9;-27.1;-48.9;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;24;5.0000000000000000;L | M;γ_xv;-0.05;0.45;-1.56;-22.0;-42.6;-58.7;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;3;0.0000000000000000;L | M;κ_x;-0.05;-0.35;1.08;-4.9;-27.1;-48.9;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;24;5.0000000000000000;L | M;κ_x;-0.05;0.45;-1.56;-22.0;-42.6;-58.7;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;2.5000000000000000;E;κ_u;-0.05;-0.02;-0.02;-13.5;24.0;30.0;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;24;5.0000000000000000;L | M;κ_u;-0.05;0.45;-1.56;-22.0;-42.6;-58.7;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;2.5000000000000000;E;κ_v;-0.05;-0.02;-0.02;-13.5;24.0;30.0;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;24;5.0000000000000000;L | M;κ_v;-0.05;0.45;-1.56;-22.0;-42.6;-58.7;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
Total;;;;;-0.05;0.45;1.08;-4.9;24.0;30.0;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
39;;;;;-0.05;-0.35;-1.56;-22.0;-42.6;-58.7;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
;;;;;;;;;;;
;Total max/min values with corresponding values;;;;;;;;;;
27;23;4.0000000000000000;L | M;ε_x;0.00;0.00;0.00;-0.2;0.0;0.0;
24;35;0.0000000000000000;L | M;γ_xy / γ_xu;-0.13;0.09;-0.05;-0.3;0.6;11.0;
39;24;5.0000000000000000;L | M;γ_xy / γ_xu;-0.05;0.45;-1.56;-22.0;-42.6;-58.7;
39;3;0.0000000000000000;L | M;γ_xz / γ_xv;-0.05;-0.35;1.08;-4.9;-27.1;-48.9;
39;3;0.0000000000000000;L | M;γ_xz / γ_xv;-0.05;-0.35;1.08;-4.9;-27.1;-48.9;
39;24;5.0000000000000000;L | M;κ_x;-0.05;0.45;-1.56;-22.0;-42.6;-58.7;
2;3;3.9999999999999996;L | M;κ_x;-0.10;-0.09;0.10;11.5;2.8;25.1;
39;24;5.0000000000000000;L | M;κ_y / κ_u;-0.05;0.45;-1.56;-22.0;-42.6;-58.7;
39;;2.5000000000000000;E;κ_y / κ_u;-0.05;-0.02;-0.02;-13.5;24.0;30.0;
39;24;5.0000000000000000;L | M;κ_z / κ_v;-0.05;0.45;-1.56;-22.0;-42.6;-58.7;
39;;2.5000000000000000;E;κ_z / κ_v;-0.05;-0.02;-0.02;-13.5;24.0;30.0;
39;24;5.0000000000000000;L | M;;-0.05;0.45;-1.56;-22.0;-42.6;-58.7;
;;;;;;;;;;;
Total;;;;;0.00;0.45;1.08;11.5;24.0;30.0;
max/min;;;;;-0.13;-0.35;-1.56;-22.0;-42.6;-58.7;
