Section No.;Member;Node;Location;;;Forces [kN];;;Moments [kNm];;;
5;37;;7.5000000000000000;R | E;N;-3.36;0.01;0.01;0.00;26.59;0.06;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;6.0000000000000000;R;V_y;-3.36;0.01;1.88;0.00;25.17;0.08;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;36;15.0000000000000000;M;V_y;-3.33;0.00;-9.38;0.00;-8.53;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;3;0.0000000000000000;M;V_z;-3.34;0.01;9.39;0.00;-8.66;0.12;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;36;15.0000000000000000;M;V_z;-3.33;0.00;-9.38;0.00;-8.53;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;3;0.0000000000000000;M;M_T;-3.34;0.01;9.39;0.00;-8.66;0.12;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;21;0.0000000000000000;M;M_T;-3.33;0.00;9.38;0.00;-8.54;-0.01;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;7.5000000000000000;R | E;M_y;-3.35;0.00;0.00;0.00;26.65;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;3;0.0000000000000000;M;M_y;-3.34;0.01;9.39;0.00;-8.66;0.12;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;3;0.0000000000000000;M;M_z;-3.34;0.01;9.39;0.00;-8.66;0.12;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;21;0.0000000000000000;M;M_z;-3.33;0.00;9.38;0.00;-8.54;-0.01;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
Total;;;;;;-3.33;0.01;9.39;0.00;26.65;0.12;
5;;;;;;-3.36;0.00;-9.38;0.00;-8.66;-0.01;
;;;;;;;;;;;;
6;UU 150/75/125/8/6/12/0/0 | 5 - EN AW-3004 H14;;;;;;;;;;;
6;39;3;0.0000000000000000;M;;0.04;-0.06;0.06;0.00;0.34;0.00;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;0.5555555555555556;E;;0.04;-0.04;0.02;0.00;0.36;0.03;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;1.1111111111111112;E;;0.04;-0.03;-0.03;0.00;0.36;0.05;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;1.6666666666666665;R | E;;0.04;-0.01;-0.07;0.00;0.33;0.06;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;2.2222222222222223;E;;0.04;0.01;-0.11;0.00;0.28;0.06;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;2.5000000000000000;E;;0.04;0.02;-0.13;0.00;0.25;0.05;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;2.7777777777777777;E;;0.04;0.03;-0.15;0.00;0.21;0.05;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;3.3333333333333339;R | E;;0.04;0.04;-0.19;0.00;0.11;0.03;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;3.8888888888888893;E;;0.04;0.06;-0.23;0.00;0.00;0.00;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;4.4444444444444455;E;;0.04;0.08;-0.27;0.00;-0.14;-0.04;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;24;5.0000000000000000;M;;0.04;0.10;-0.32;0.00;-0.31;-0.09;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
Extremes;39;3;0.0000000000000000;M;N;0.04;-0.06;0.06;0.00;0.34;0.00;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;24;5.0000000000000000;M;N;0.04;0.10;-0.32;0.00;-0.31;-0.09;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;24;5.0000000000000000;M;V_u;0.04;0.10;-0.32;0.00;-0.31;-0.09;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;3;0.0000000000000000;M;V_u;0.04;-0.06;0.06;0.00;0.34;0.00;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;3;0.0000000000000000;M;V_v;0.04;-0.06;0.06;0.00;0.34;0.00;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;24;5.0000000000000000;M;V_v;0.04;0.10;-0.32;0.00;-0.31;-0.09;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;24;5.0000000000000000;M;M_T;0.04;0.10;-0.32;0.00;-0.31;-0.09;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;3;0.0000000000000000;M;M_T;0.04;-0.06;0.06;0.00;0.34;0.00;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;0.5555555555555556;E;M_u;0.04;-0.04;0.02;0.00;0.36;0.03;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;24;5.0000000000000000;M;M_u;0.04;0.10;-0.32;0.00;-0.31;-0.09;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;1.6666666666666665;R | E;M_v;0.04;-0.01;-0.07;0.00;0.33;0.06;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;24;5.0000000000000000;M;M_v;0.04;0.10;-0.32;0.00;-0.31;-0.09;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
Total;;;;;;0.04;0.10;0.06;0.00;0.36;0.06;
6;;;;;;0.04;-0.06;-0.32;0.00;-0.31;-0.09;
;;;;;;;;;;;;
;Total max/min values with corresponding values;;;;;;;;;;;
2;35;;2.0000000000000000;E | M;N;2.27;0.00;0.10;0.03;46.80;0.17;
3;19;28;0.0000000000000000;M;N;-115.68;3.08;3.85;0.01;-8.16;4.04;
4;12;;1.3333333333333330;R | E;V_y / V_u;-11.45;3.36;0.22;0.00;-0.29;0.40;
3;1;;1.0800000000000001;E;V_y / V_u;-106.96;-3.47;-12.33;-0.06;-2.69;0.35;
2;35;17;0.0000000000000000;M;V_z / V_v;-0.74;-3.09;58.76;25.49;-6.70;0.31;
2;35;35;4.0000000000000000;M;V_z / V_v;-0.68;3.06;-58.63;-25.65;-6.10;0.37;
2;25;20;4.0000000000000000;M;M_T;-0.87;-2.83;-57.11;29.93;-5.32;-0.28;
2;25;2;0.0000000000000000;M;M_T;-0.96;2.74;57.47;-30.20;-7.01;-0.37;
2;25;;2.0000000000000000;E | M;M_y / M_u;1.87;0.10;0.31;0.26;47.01;-0.19;
3;1;2;3.6000000000000001;M;M_y / M_u;-91.21;-3.46;-12.30;-0.05;-33.74;9.08;
3;1;2;3.6000000000000001;M;M_z / M_v;-91.21;-3.46;-12.30;-0.05;-33.74;9.08;
4;12;18;3.9999999999999996;M;M_z / M_v;-9.82;3.34;0.22;0.00;0.29;-8.54;
;;;;;;;;;;;;
Total;;;;;;2.27;3.36;58.76;29.93;47.01;9.08;
max/min;;;;;;-115.68;-3.47;-58.63;-30.20;-33.74;-8.54;
